z,zrel,T
-1981.1,0.3455236207466138,-30.013
-1991.1,0.34222001982160555,-29.916
-2001.1,0.3389164188965973,-29.812
-2011.1,0.33561281797158904,-29.706
-2021.1,0.3323092170465808,-29.608
-2031.1,0.32900561612157253,-29.472
-2041.1,0.3257020151965643,-29.371
-2051.1,0.322398414271556,-29.259
-2061.1,0.31909481334654777,-29.137
-2071.1,0.3157912124215395,-29.016
-2081.1,0.31248761149653126,-28.891
-2091.1,0.309184010571523,-28.771
-2101.1,0.30588040964651475,-28.64
-2111.1,0.3025768087215065,-28.516
-2121.1,0.29927320779649824,-28.389
-2131.1,0.29596960687149,-28.237
-2141.1,0.29266600594648173,-28.104
-2151.1,0.2893624050214735,-27.967
-2161.1,0.2860588040964652,-27.827
-2171.1,0.28275520317145697,-27.684
-2181.1,0.2794516022464486,-27.563
-2191.1,0.27614800132144035,-27.384
-2201.1,0.2728444003964321,-27.216
-2211.1,0.26954079947142384,-27.079
-2221.1,0.2662371985464156,-26.923
-2231.1,0.26293359762140733,-26.767
-2241.1,0.2596299966963991,-26.611
-2251.1,0.2563263957713908,-26.413
-2261.1,0.25302279484638257,-26.271
-2271.1,0.24971919392137432,-26.125
-2281.1,0.24641559299636606,-25.9
-2291.1,0.2431119920713578,-25.754
-2301.1,0.23980839114634955,-25.605
-2311.1,0.2365047902213413,-25.38
-2321.1,0.23320118929633304,-25.219
-2331.1,0.2298975883713248,-25.044
-2341.1,0.22659398744631654,-24.889
-2351.1,0.22329038652130828,-24.641
-2361.1,0.21998678559630003,-24.475
-2371.1,0.21668318467129177,-24.296
-2381.1,0.21337958374628352,-24.11
-2391.1,0.21007598282127526,-23.887
-2401.1,0.206772381896267,-23.71
-2411.1,0.20346878097125876,-23.54
-2421.1,0.2001651800462504,-23.296
-2431.1,0.19686157912124214,-23.112
-2441.1,0.19355797819623388,-22.936
-2451.1,0.19025437727122563,-22.672
-2461.1,0.18695077634621737,-22.486
-2471.1,0.18364717542120912,-22.316
-2481.1,0.18034357449620086,-22.021
-2491.1,0.1770399735711926,-21.846
-2501.1,0.17373637264618436,-21.655
-2511.1,0.1704327717211761,-21.38
-2521.1,0.16712917079616785,-21.188
-2531.1,0.1638255698711596,-20.995
-2541.1,0.16052196894615134,-20.714
-2551.1,0.15721836802114308,-20.523
-2561.1,0.15391476709613483,-20.297
-2571.1,0.15061116617112658,-20.095
-2581.1,0.14730756524611832,-19.828
-2591.1,0.14400396432111007,-19.598
-2601.1,0.1407003633961018,-19.379
-2611.1,0.13739676247109356,-19.182
-2621.1,0.1340931615460853,-18.882
-2631.1,0.13078956062107705,-18.696
-2641.1,0.1274859596960688,-18.396
-2651.1,0.12418235877106054,-18.227
-2661.1,0.12087875784605218,-17.915
-2671.1,0.11757515692104392,-17.716
-2681.1,0.11427155599603567,-17.479
-2691.1,0.11096795507102741,-17.268
-2701.1,0.10766435414601916,-16.946
-2711.1,0.1043607532210109,-16.738
-2721.1,0.10105715229600265,-16.494
-2731.1,0.0977535513709944,-16.263
-2741.1,0.09444995044598614,-15.965
-2751.1,0.09114634952097789,-15.741
-2761.1,0.08784274859596963,-15.524
-2771.1,0.08453914767096138,-15.217
-2781.1,0.08123554674595312,-15.019
-2791.1,0.07793194582094487,-14.708
-2801.1,0.07462834489593662,-14.5
-2811.1,0.07132474397092836,-14.206
-2821.1,0.06802114304592011,-13.988
-2831.1,0.06471754212091185,-13.689
-2841.1,0.0614139411959036,-13.451
-2851.1,0.058110340270895344,-13.159
-2861.1,0.05480673934588709,-12.924
