z,zrel,A,log10A
2442.733,0.03829409448818888,23.6828,1.3744330474031479
2442.825,0.038257874015748095,11.6836,1.067576680040092
2442.825,0.038257874015748095,10.7152,1.0300002815921043
2442.917,0.03822165354330709,21.8732,1.3399123239923258
2443.008,0.03818582677165361,21.4776,1.3319857497933312
2461.25,0.03100393700787396,35.0308,1.5444500554341152
2461.342,0.030967716535433065,37.4248,1.5731594881298936
2461.433,0.030931889763779585,43.4584,1.6380737329379718
2461.525,0.03089566929133858,59.8884,1.7773427104718664
2461.617,0.030859448818897572,46.5196,1.6676359717799787
2461.708,0.030823622047244092,41.976,1.6230010511902826
2482.15,0.022775590551181057,427.57879999999994,2.631016164096932
2482.242,0.02273937007874005,149.21639999999996,2.1738165579763598
2482.333,0.02270354330708657,327.2972,2.514942289971155
2482.425,0.022667322834645565,227.2096,2.3564266771223723
2482.517,0.02263110236220478,279.33599999999996,2.446126909900198
2482.608,0.022595275590551078,294.6684,2.46933356495932
2482.7,0.022559055118110294,470.2676,2.672345058214649
2482.792,0.022522834645669287,101.89999999999999,2.0081741840064264
2482.883,0.022487007874015807,215.3016,2.333047257267004
2482.975,0.0224507874015748,233.3496,2.3680070607688855
2483.067,0.022414566929133906,99.91719999999998,1.9996402552140813
2483.158,0.022378740157480315,40.846,1.6111495330107912
2483.25,0.02234251968503942,26.1688,1.4177838080305136
2483.342,0.022306299212598413,30.318,1.4817005486218742
2483.433,0.022270472440944933,30.603199999999998,1.4857668405234392
2483.525,0.022234251968503926,28.4004,1.4533244568276507
2483.617,0.02219803149606292,24.1388,1.3827156764352333
2483.708,0.02216220472440944,28.612799999999996,1.4565603592050649
2483.8,0.022125984251968434,25.677599999999998,1.4095544292307127
2483.892,0.02208976377952765,31.51,1.4984484031739997
2483.983,0.022053937007873947,93.4788,1.970713128658964
2484.075,0.022017716535433163,315.9804,2.4996601445302984
2484.167,0.021981496062992156,75.166,1.8760214396414758
2484.258,0.021945669291338676,32.46119999999999,1.5113645704423193
2484.35,0.02190944881889767,29.6988,1.472738901710919
2484.442,0.021873228346456663,27.443199999999997,1.4384347506686008
2484.533,0.021837401574803184,92.892,1.9679783135043056
2484.625,0.021801181102362177,270.3496,2.431925731344892
2484.717,0.02176496062992117,630.736,2.799847619569756
2484.808,0.02172913385826769,330.7011999999999,2.519435770820666
2484.9,0.021692913385826684,122.59719999999999,2.0884805514349605
2484.992,0.02165669291338579,60.2204,1.779743635886402
2485.083,0.021620866141732198,34.993599999999994,1.5439886232405762
2485.175,0.021584645669291302,40.7668,1.6103066227377898
2485.267,0.021548425196850407,83.5524,1.9219589292956767
2485.358,0.021512598425196816,60.486799999999995,1.7816606091543505
2485.45,0.02147637795275603,36.37799999999999,1.56083881861861
2485.542,0.021440157480315025,43.3708,1.6371974330406498
2485.633,0.021404330708661545,30.0356,1.4776363119646274
2485.725,0.02136811023622054,28.0044,1.4472262722563012
2485.817,0.021331889763779532,26.9524,1.430597443376139
2485.908,0.021296062992126052,33.2668,1.5220110272234666
2505.25,0.013681102362204767,25.632399999999997,1.4087892717308172
2505.342,0.01364488188976376,28.490799999999997,1.4547046440695088
2505.433,0.01360905511811028,29.7848,1.4739946882291224
2505.525,0.013572834645669274,28.706,1.457972680516207
2505.617,0.013536614173228267,31.397199999999998,1.4968909194499598
2505.708,0.013500787401574788,38.6548,1.5872034305720217
2532.75,0.002854330708661368,319.6624,2.5046915557810667
2532.842,0.0028181102362204724,922.4908,2.9649620436341797
2532.933,0.0027822834645668815,336.3156,2.526747012532555
2533.025,0.002746062992125986,335.4896,2.525679061814644
2533.117,0.0027098425196849796,98.6192,1.9939614752079489
2533.208,0.0026740157480314997,550.6812,2.7409002501227784
